language,metric,mean,se,ci95_low,ci95_high,n
english,response_avg_logp,-0.26666827731955456,0.025163944759861046,-0.3159896090488822,-0.2173469455902269,200
english,response_avg_logp_per_char,-0.03836290073782071,0.003562965818788208,-0.0453463137426456,-0.03137948773299583,200
english,response_perplexity,1.9378297202727375,0.05393182465131943,1.8321233439561513,2.0435360965893237,85
english,response_avg_logit_gap,2.120999958601408,0.1901112252114992,1.7483819571868695,2.4936179600159463,200
english,accuracy,0.665,0.0333747659167821,0.5995854588031071,0.730414541196893,200
german,response_avg_logp,-0.37409875794747277,0.030843382957330856,-0.43455178854384124,-0.3136457273511043,200
german,response_avg_logp_per_char,-0.071574377027845,0.005777298183767176,-0.08289788146802866,-0.06025087258766133,200
german,response_perplexity,2.2672128106156983,0.0655120674019044,2.1388091585079656,2.395616462723431,96
german,response_avg_logit_gap,2.061683081486279,0.1639373408794631,1.7403658933625312,2.3830002696100268,200
german,accuracy,0.64,0.03394112549695428,0.5734753940259696,0.7065246059740304,200
french,response_avg_logp,-0.3030320763099819,0.028369636950463593,-0.3586365647328906,-0.24742758788707328,200
french,response_avg_logp_per_char,-0.05620206321010974,0.005254181616348385,-0.06650025917815257,-0.0459038672420669,200
french,response_perplexity,2.1694151163101196,0.06883618883468495,2.0344961861941373,2.304334046426102,82
french,response_avg_logit_gap,1.7856171083077916,0.16141658582869634,1.469240600083547,2.1019936165320363,200
french,accuracy,0.65,0.033726843908080104,0.583895385940163,0.716104614059837,200
spanish,response_avg_logp,-0.29893274919584045,0.02715500110915785,-0.35215655136978985,-0.24570894702189106,200
spanish,response_avg_logp_per_char,-0.054224327561446115,0.004878298450505646,-0.06378579252443718,-0.04466286259845505,200
spanish,response_perplexity,2.0938915610313416,0.05297649511073374,1.9900576306143034,2.1977254914483795,84
spanish,response_avg_logit_gap,1.8768180612010519,0.16457554056137008,1.5542500017007665,2.1993861207013374,200
spanish,accuracy,0.655,0.033613613313656115,0.589117317905234,0.720882682094766,200
polish,response_avg_logp,-0.4704480633277505,0.03661780260870209,-0.5422189564408066,-0.3986771702146944,200
polish,response_avg_logp_per_char,-0.10612506039420713,0.008201752762855353,-0.12220049580940362,-0.09004962497901065,200
polish,response_perplexity,2.6577226765015545,0.09202351494781194,2.477356587203843,2.8380887657992657,102
polish,response_avg_logit_gap,2.012891653175781,0.14875812259465007,1.7213257328902667,2.304457573461295,200
polish,accuracy,0.635,0.0340422531569225,0.5682771838124319,0.7017228161875682,200
danish,response_avg_logp,-0.5513039882144262,0.045137942974919035,-0.6397743564452675,-0.46283361998358485,200
danish,response_avg_logp_per_char,-0.12103677296989167,0.009670393687531732,-0.13999074459745386,-0.10208280134232947,200
danish,response_perplexity,3.440195948199222,0.1458165886669177,3.1543954344120633,3.7259964619863806,95
danish,response_avg_logit_gap,1.5713687443817492,0.12932534887116867,1.3178910605942586,1.8248464281692398,200
danish,accuracy,0.58,0.034899856733230296,0.5115962808028686,0.6484037191971314,200
turkish,response_avg_logp,-0.5398812768050464,0.040596691535198924,-0.6194507922140363,-0.4603117613960565,200
turkish,response_avg_logp_per_char,-0.1243586783873903,0.009450070193315774,-0.1428808159662892,-0.10583654080849138,200
turkish,response_perplexity,3.006618172219656,0.09969327808578883,2.8112193471715097,3.202016997267802,103
turkish,response_avg_logit_gap,1.6721936305483365,0.12649428434429913,1.4242648332335102,1.9201224278631628,200
turkish,accuracy,0.6,0.034641016151377546,0.5321036083433,0.6678963916567,200
albanian,response_avg_logp,-1.1873142855761694,0.04933095247460158,-1.2840029524263885,-1.0906256187259502,200
albanian,response_avg_logp_per_char,-0.320226918147652,0.014131859502511392,-0.3479253627725743,-0.29252847352272965,200
albanian,response_perplexity,4.843898273577356,0.15028329859508402,4.549343008330991,5.13845353882372,157
albanian,response_avg_logit_gap,2.1749861606796466,0.09176096969151118,1.9951346600842848,2.3548376612750084,200
albanian,accuracy,0.575,0.03495532863527391,0.506487555874863,0.6435124441251369,200
bosnian,response_avg_logp,-0.713127623977758,0.04235494989786333,-0.7961433257775701,-0.6301119221779459,200
bosnian,response_avg_logp_per_char,-0.18207188507083644,0.010945863104819991,-0.2035257767562836,-0.16061799338538926,200
bosnian,response_perplexity,3.1980511362736044,0.10535515299108396,2.99155503641108,3.404547236136129,130
bosnian,response_avg_logit_gap,2.1784787794558516,0.12518997352697717,1.9331064313429762,2.4238511275687267,200
bosnian,accuracy,0.33,0.0332490601370926,0.2648318421312985,0.3951681578687015,200
bulgarian,response_avg_logp,-0.5530728364118543,0.03648705591362644,-0.6245874660025622,-0.48155820682114653,200
bulgarian,response_avg_logp_per_char,-0.1553754229086287,0.01050597740302811,-0.1759671386185638,-0.13478370719869362,200
bulgarian,response_perplexity,2.6834114739018626,0.07433371557315163,2.5377173913784854,2.82910555642524,117
bulgarian,response_avg_logit_gap,2.112484636994888,0.1361453907486602,1.8456396711275143,2.379329602862262,200
bulgarian,accuracy,0.24,0.030199337741083,0.1808092980274773,0.2991907019725227,200
maltese,response_avg_logp,-1.0922831337840833,0.0671488170996712,-1.2238948152994389,-0.9606714522687277,200
maltese,response_avg_logp_per_char,-0.3202930119407007,0.0197457162083761,-0.35899461570911784,-0.28159140817228356,200
maltese,response_perplexity,6.713381073339199,0.3326239962405511,6.061438040707719,7.365324105970679,123
maltese,response_avg_logit_gap,1.7315588423071029,0.10979715291188404,1.5163564225998103,1.9467612620143955,200
maltese,accuracy,0.535,0.03526861210765175,0.4658735202690026,0.6041264797309974,200
