language,metric,mean,se,ci95_low,ci95_high,n
english,response_avg_logp,-0.49611811948971285,0.011612503190240757,-0.5188786257425847,-0.47335761323684095,200
english,response_avg_logp_per_char,-0.09156392118373546,0.003193074535326744,-0.09782234727297588,-0.08530549509449505,200
english,response_perplexity,1.6880169402750045,0.01710192810777251,1.6544971611837704,1.7215367193662385,193
english,response_avg_logit_gap,5.3298182166873405,0.1118793179240665,5.11053475355617,5.549101679818511,200
english,accuracy,0.725,0.031573327350787724,0.663116278392456,0.7868837216075439,200
german,response_avg_logp,-0.44202425630746656,0.012605224604617226,-0.4667304965325163,-0.4173180160824168,200
german,response_avg_logp_per_char,-0.0830353019512269,0.003165017013130774,-0.08923873529696322,-0.07683186860549057,200
german,response_perplexity,1.6203687369504713,0.017229034817788674,1.5865998287076055,1.6541376451933372,187
german,response_avg_logit_gap,5.534925571389374,0.1385924860850681,5.263284298662641,5.806566844116108,200
german,accuracy,0.76,0.030199337741083,0.7008092980274774,0.8191907019725226,200
french,response_avg_logp,-0.43188799993185406,0.012702404911403549,-0.456784713558205,-0.40699128630550313,200
french,response_avg_logp_per_char,-0.07853721737390526,0.0031876343275008593,-0.08478498065580695,-0.07228945409200357,200
french,response_perplexity,1.6101703508480174,0.016831731022527097,1.5771801580438642,1.6431605436521706,185
french,response_avg_logit_gap,5.4633777903564225,0.14122355104519388,5.186579630307842,5.7401759504050025,200
french,accuracy,0.755,0.030411757594719844,0.6953929551143491,0.8146070448856509,200
spanish,response_avg_logp,-0.4316684385697141,0.012846060220647047,-0.4568467166021823,-0.4064901605372459,200
spanish,response_avg_logp_per_char,-0.0791443366890873,0.0031136112366182476,-0.08524701471285906,-0.07304165866531553,200
spanish,response_perplexity,1.6073530508625893,0.01772559788589589,1.5726108790062334,1.6420952227189451,186
spanish,response_avg_logit_gap,5.491611398390929,0.1414870744458823,5.214296732477,5.768926064304858,200
spanish,accuracy,0.655,0.033613613313656115,0.589117317905234,0.720882682094766,200
polish,response_avg_logp,-0.43943630221265534,0.013468660162604696,-0.46583487613136054,-0.41303772829395013,200
polish,response_avg_logp_per_char,-0.08215024689114445,0.0032275890961942933,-0.08847632151968526,-0.07582417226260363,200
polish,response_perplexity,1.636333161002987,0.017280185160362428,1.6024639980886766,1.6702023239172974,182
polish,response_avg_logit_gap,5.215923840990118,0.14470463838979308,4.932302749746123,5.499544932234112,200
polish,accuracy,0.735,0.031206970375222264,0.6738343380645644,0.7961656619354356,200
danish,response_avg_logp,-0.46640954060498574,0.01183800409091059,-0.4896120286231705,-0.443207052586801,200
danish,response_avg_logp_per_char,-0.0893153930064832,0.003115872515554424,-0.09542250313696987,-0.08320828287599652,200
danish,response_perplexity,1.6358665215600396,0.018544745929103712,1.5995188195389964,1.6722142235810828,194
danish,response_avg_logit_gap,5.650520552235592,0.11757245932814363,5.42007853195243,5.8809625725187535,200
danish,accuracy,0.765,0.029981244136960027,0.7062367614915583,0.8237632385084417,200
turkish,response_avg_logp,-0.4694358553921872,0.013778663742570911,-0.4964420363276262,-0.4424296744567482,200
turkish,response_avg_logp_per_char,-0.09238194914848447,0.0038830061969079856,-0.09999264129442412,-0.08477125700254481,200
turkish,response_perplexity,1.6795382918538273,0.018944329229968103,1.6424074065630898,1.7166691771445648,185
turkish,response_avg_logit_gap,5.143571168481921,0.13732390337776662,4.874416317861499,5.412726019102344,200
turkish,accuracy,0.695,0.03255572146336186,0.6311907859318107,0.7588092140681892,200
albanian,response_avg_logp,-0.4575911715017666,0.013943001530048654,-0.48491945450066193,-0.43026288850287125,200
albanian,response_avg_logp_per_char,-0.0862782062256454,0.003827674406823523,-0.09378044806301951,-0.0787759643882713,200
albanian,response_perplexity,1.6503008908413825,0.021468711847471178,1.608222215620339,1.6923795660624261,188
albanian,response_avg_logit_gap,5.501868503838381,0.1342924713878229,5.238655259918248,5.765081747758513,200
albanian,accuracy,0.74,0.031016124838541645,0.6792083953164584,0.8007916046835416,200
bosnian,response_avg_logp,-0.4472027535413037,0.01369424812317549,-0.47404347986272766,-0.4203620272198797,200
bosnian,response_avg_logp_per_char,-0.08431326493122722,0.0034928931359151185,-0.09115933547762085,-0.07746719438483358,200
bosnian,response_perplexity,1.6441351000381552,0.018702246655594053,1.6074786965931909,1.6807915034831196,184
bosnian,response_avg_logit_gap,5.342390144912938,0.14502907515205665,5.058133157614907,5.626647132210969,200
bosnian,accuracy,0.755,0.030411757594719844,0.6953929551143491,0.8146070448856509,200
bulgarian,response_avg_logp,-0.47554370893869474,0.01214754441789698,-0.4993528959977728,-0.45173452187961666,200
bulgarian,response_avg_logp_per_char,-0.10026418534504783,0.00447733082942514,-0.1090397537707211,-0.09148861691937456,200
bulgarian,response_perplexity,1.6654322630480716,0.017384399736949302,1.631358839563651,1.6995056865324922,190
bulgarian,response_avg_logit_gap,5.221481806408713,0.1173343590828139,4.991506462606398,5.451457150211028,200
bulgarian,accuracy,0.775,0.02952752952754429,0.7171260421260132,0.8328739578739869,200
maltese,response_avg_logp,-0.4373557778240385,0.012809245208117876,-0.4624618984319495,-0.4122496572161275,200
maltese,response_avg_logp_per_char,-0.07868488891342384,0.003256120950348018,-0.08506688597610595,-0.07230289185074174,200
maltese,response_perplexity,1.6168665334742556,0.017816047436491934,1.5819470804987315,1.6517859864497797,186
maltese,response_avg_logit_gap,5.5389236268913145,0.14244533586965327,5.2597307685867944,5.8181164851958345,200
maltese,accuracy,0.775,0.02952752952754429,0.7171260421260132,0.8328739578739869,200
