language,metric,mean,se,ci95_low,ci95_high,n
english,response_avg_logp,-0.7040083166077862,0.011864555700348459,-0.7272628457804692,-0.6807537874351032,200
english,response_avg_logp_per_char,-0.138164956569275,0.003933429510447974,-0.145874478409753,-0.13045543472879698,200
english,response_perplexity,2.050174381136894,0.024221096552666826,2.0027010318936673,2.097647730380121,200
english,response_avg_logit_gap,4.507687813439917,0.08322624213918743,4.344564378847109,4.670811248032725,200
english,accuracy,0.765,0.029981244136960027,0.7062367614915583,0.8237632385084417,200
german,response_avg_logp,-0.6762268950128294,0.013379645921932486,-0.7024510010198171,-0.6500027890058417,200
german,response_avg_logp_per_char,-0.1394405511236954,0.004063248656229391,-0.14740451848990502,-0.1314765837574858,200
german,response_perplexity,2.016318308520438,0.02532079036667815,1.966689559401749,2.0659470576391272,197
german,response_avg_logit_gap,4.621944251660167,0.08947071428880037,4.446581651654118,4.7973068516662165,200
german,accuracy,0.815,0.027456784225396828,0.7611847029182222,0.8688152970817777,200
french,response_avg_logp,-0.6743211792771292,0.012172864118806893,-0.6981799929499907,-0.6504623656042677,200
french,response_avg_logp_per_char,-0.14953049907667418,0.004517783626519223,-0.15838535498465187,-0.1406756431686965,200
french,response_perplexity,2.0063290559700904,0.022571969758611688,1.9620879952432115,2.0505701166969694,197
french,response_avg_logit_gap,4.617947757296249,0.08002154346039399,4.461105532113876,4.774789982478621,200
french,accuracy,0.765,0.029981244136960027,0.7062367614915583,0.8237632385084417,200
spanish,response_avg_logp,-0.6738668131084559,0.011113056378100979,-0.6956484036095338,-0.6520852226073779,200
spanish,response_avg_logp_per_char,-0.1344123905363179,0.0028677225754707796,-0.14003312678424062,-0.12879165428839517,200
spanish,response_perplexity,1.9904866583982306,0.02104387401827362,1.9492406653224144,2.031732651474047,199
spanish,response_avg_logit_gap,4.761755748236517,0.07998813413296234,4.604979005335911,4.918532491137123,200
spanish,accuracy,0.795,0.028546015483776364,0.7390498096517983,0.8509501903482017,200
polish,response_avg_logp,-0.7474080880221153,0.015144537523353074,-0.7770913815678874,-0.7177247944763433,200
polish,response_avg_logp_per_char,-0.17860082383880233,0.007255858514644227,-0.192822306527505,-0.16437934115009964,200
polish,response_perplexity,2.177120993585151,0.03135527742758095,2.1156646498270923,2.2385773373432096,197
polish,response_avg_logit_gap,4.403083782890119,0.0863559965699128,4.233826029613089,4.572341536167148,200
polish,accuracy,0.785,0.02904952667428507,0.7280629277184013,0.8419370722815988,200
danish,response_avg_logp,-0.6807135655491362,0.01072657762420167,-0.7017376576925715,-0.6596894734057009,200
danish,response_avg_logp_per_char,-0.13865632695751862,0.0033658610873226907,-0.1452534146886711,-0.13205923922636614,200
danish,response_perplexity,1.997871037721634,0.021269486202771783,1.9561828447642013,2.0395592306790666,200
danish,response_avg_logit_gap,4.599996130506555,0.076461894813509,4.450130816672077,4.7498614443410325,200
danish,accuracy,0.795,0.028546015483776364,0.7390498096517983,0.8509501903482017,200
turkish,response_avg_logp,-0.8896381564192355,0.015794059884780384,-0.9205945137934051,-0.8586817990450659,200
turkish,response_avg_logp_per_char,-0.2639602877312942,0.00783094597679705,-0.27930894184581645,-0.248611633616772,200
turkish,response_perplexity,2.522146940839534,0.03430745843692898,2.4549043223031535,2.5893895593759146,196
turkish,response_avg_logit_gap,3.7115986612371312,0.06381928646289518,3.5865128597698566,3.836684462704406,200
turkish,accuracy,0.645,0.033836001536824645,0.5786814369878237,0.7113185630121763,200
albanian,response_avg_logp,-0.8151548974884177,0.020459876650066645,-0.8552562557225484,-0.7750535392542871,200
albanian,response_avg_logp_per_char,-0.23522374746763697,0.009670401134454741,-0.25417773369116825,-0.21626976124410568,200
albanian,response_perplexity,2.403229435490821,0.046606601774088374,2.3118804960136075,2.494578374968034,193
albanian,response_avg_logit_gap,4.050918480218725,0.08699094003172538,3.8804162377565428,4.221420722680906,200
albanian,accuracy,0.71,0.03208582241426889,0.6471117880680329,0.772888211931967,200
bosnian,response_avg_logp,-0.7313767165124656,0.01353623843356411,-0.7579077438422512,-0.70484568918268,200
bosnian,response_avg_logp_per_char,-0.2220535110351372,0.006387699827832153,-0.23457340269768823,-0.2095336193725862,200
bosnian,response_perplexity,2.1366309833769894,0.02455311362667249,2.0885068806687115,2.1847550860852674,196
bosnian,response_avg_logit_gap,4.27068258392997,0.07421680334980431,4.1252176493643535,4.4161475184955865,200
bosnian,accuracy,0.745,0.030820042180373472,0.684592717326468,0.805407282673532,200
bulgarian,response_avg_logp,-0.7159402346522725,0.016293667749385118,-0.7478758234410674,-0.6840046458634776,200
bulgarian,response_avg_logp_per_char,-0.24898432212729765,0.006794884684527692,-0.26230229610897193,-0.23566634814562337,200
bulgarian,response_perplexity,2.1192521474083064,0.03566459771332225,2.0493495358901948,2.189154758926418,197
bulgarian,response_avg_logit_gap,4.378861706679963,0.07180948404758332,4.2381151179467,4.519608295413226,200
bulgarian,accuracy,0.685,0.03284623266068728,0.620621383985053,0.7493786160149472,200
maltese,response_avg_logp,-0.7185485078985567,0.018318883736402863,-0.7544535200219064,-0.6826434957752071,200
maltese,response_avg_logp_per_char,-0.1424320807943075,0.005083472251096127,-0.1523956864064559,-0.1324684751821591,200
maltese,response_perplexity,2.1452903657702347,0.06222167806449731,2.02333587676382,2.2672448547766493,199
maltese,response_avg_logit_gap,4.5239229031881045,0.08627143858589188,4.354830883559757,4.693014922816452,200
maltese,accuracy,0.84,0.025922962793631443,0.7891909929244824,0.8908090070755176,200
