language,metric,mean,se,ci95_low,ci95_high,n
english,response_avg_logp,-0.47574510906131495,0.0142309598671669,-0.5036377904009621,-0.44785242772166783,80
english,response_avg_logp_per_char,-0.09210555671456924,0.004653364808652082,-0.10122615173952733,-0.08298496168961116,80
english,response_perplexity,1.6375506459138331,0.0192790882149833,1.5997636330124658,1.6753376588152005,78
english,response_avg_logit_gap,5.695060645566387,0.14686816728560065,5.40719903768661,5.982922253446164,80
english,accuracy,0.7875,0.04573616594118926,0.697857114755269,0.8771428852447309,80
german,response_avg_logp,-0.413906000239262,0.016538281752101567,-0.44632103247338106,-0.3814909680051429,80
german,response_avg_logp_per_char,-0.07958600503103445,0.004739042847913669,-0.08887452901294525,-0.07029748104912366,80
german,response_perplexity,1.5636247221628825,0.019366189311886,1.5256669911115859,1.6015824532141791,75
german,response_avg_logit_gap,5.7736903036486265,0.20227372999726737,5.377233792853983,6.17014681444327,80
german,accuracy,0.825,0.042481613669916075,0.7417360372069645,0.9082639627930355,80
french,response_avg_logp,-0.4606043492601691,0.015691548084459477,-0.49135978350570964,-0.4298489150146285,80
french,response_avg_logp_per_char,-0.08798261412474681,0.004871715047680313,-0.09753117561820022,-0.0784340526312934,80
french,response_perplexity,1.6156147259932299,0.022699683099069234,1.5711233471190542,1.6601061048674055,78
french,response_avg_logit_gap,5.760780909311089,0.1660209077739155,5.435379930074214,6.086181888547964,80
french,accuracy,0.8625,0.03850223207815359,0.787035625126819,0.9379643748731811,80
spanish,response_avg_logp,-0.4760761078645692,0.011201821494965068,-0.49803167799470077,-0.45412053773443767,80
spanish,response_avg_logp_per_char,-0.09115796433859127,0.0045249292151987005,-0.10002682560038073,-0.08228910307680182,80
spanish,response_perplexity,1.617901612818241,0.018708775472419188,1.5812324128922994,1.6545708127441827,80
spanish,response_avg_logit_gap,5.83215972735794,0.10835445392603239,5.619784997662917,6.044534457052963,80
spanish,accuracy,0.8,0.04472135954999579,0.7123461352820083,0.8876538647179918,80
polish,response_avg_logp,-0.43031765880607525,0.01896476940298345,-0.4674886068359228,-0.3931467107762277,80
polish,response_avg_logp_per_char,-0.08213912423904779,0.005056242407474847,-0.0920493593576985,-0.07222888912039709,80
polish,response_perplexity,1.60404634475708,0.023017716741577862,1.5589316199435874,1.6491610695705727,74
polish,response_avg_logit_gap,5.565856013845808,0.218516582486017,5.137563512173215,5.994148515518401,80
polish,accuracy,0.7625,0.04757806085792064,0.6692470007184755,0.8557529992815244,80
danish,response_avg_logp,-0.44831613008620924,0.012307975843136672,-0.4724397627387571,-0.4241924974336614,80
danish,response_avg_logp_per_char,-0.08257085479633824,0.003749292278131692,-0.08991946766147636,-0.07522224193120013,80
danish,response_perplexity,1.5821013179006456,0.01748555618070781,1.5478296277864583,1.6163730080148329,79
danish,response_avg_logit_gap,5.972017501769299,0.13569248128807518,5.706060238444672,6.237974765093926,80
danish,accuracy,0.8625,0.03850223207815359,0.787035625126819,0.9379643748731811,80
turkish,response_avg_logp,-0.46593145542160885,0.013147969967404572,-0.49170147655772184,-0.44016143428549587,80
turkish,response_avg_logp_per_char,-0.08717362632849719,0.004340628405043707,-0.09568125800238286,-0.07866599465461152,80
turkish,response_perplexity,1.6116735391978976,0.018808805377173523,1.5748082806586374,1.6485387977371577,79
turkish,response_avg_logit_gap,5.841209830917349,0.1482815717591395,5.550577950269436,6.131841711565262,80
turkish,accuracy,0.775,0.046687123492457745,0.6834932379547829,0.8665067620452171,80
