language,metric,mean,se,ci95_low,ci95_high,n
bg,response_avg_logp,-0.4221932949836226,0.013488396160827474,-0.44863055145884445,-0.3957560385084008,200
bg,response_avg_logp_per_char,-0.07668615388962627,0.003323988827443366,-0.08320117199141526,-0.07017113578783728,200
bg,response_perplexity,1.6009938094926917,0.01900219296664247,1.5637495112780724,1.638238107707311,184
bg,response_avg_logit_gap,5.7286962127017365,0.15813055172407772,5.418760331322544,6.038632094080929,200
bg,accuracy,0.54,0.035242020373412196,0.4709256400681121,0.609074359931888,200
bs,response_avg_logp,-0.4090283214744319,0.0146458958498315,-0.4377342773401017,-0.38032236560876215,200
bs,response_avg_logp_per_char,-0.07381635412661353,0.0034708114625259592,-0.08061914459316441,-0.06701356366006264,200
bs,response_perplexity,1.6206206317581882,0.01820642169397924,1.5849360452379888,1.6563052182783875,173
bs,response_avg_logit_gap,5.231008537390952,0.17333989311597123,4.891262346883648,5.570754727898256,200
bs,accuracy,0.51,0.03534826728426727,0.44071739612283617,0.5792826038771639,200
da,response_avg_logp,-0.3787182649000242,0.014277631227835385,-0.40670242210658153,-0.35073410769346686,200
da,response_avg_logp_per_char,-0.06879619973093297,0.003192524551570882,-0.0750535478520119,-0.06253885160985403,200
da,response_perplexity,1.5600288908822195,0.01908174670870631,1.522628667333155,1.597429114431284,175
da,response_avg_logit_gap,5.468725749448523,0.176416629071902,5.122949156467595,5.814502342429451,200
da,accuracy,0.655,0.033613613313656115,0.589117317905234,0.720882682094766,200
de,response_avg_logp,-0.3942897754067689,0.015400179378141778,-0.4244741269879268,-0.364105423825611,200
de,response_avg_logp_per_char,-0.0738762211571796,0.003447065619685279,-0.08063246977176274,-0.06711997254259645,200
de,response_perplexity,1.595754042439077,0.021113183776529973,1.5543722022370783,1.6371358826410758,174
de,response_avg_logit_gap,5.27949883728168,0.17640319378386898,4.9337485774652965,5.625249097098063,200
de,accuracy,0.76,0.030199337741083,0.7008092980274774,0.8191907019725226,200
en,response_avg_logp,-0.4507634398991964,0.01571945335237233,-0.48157356846984617,-0.4199533113285467,200
en,response_avg_logp_per_char,-0.08462791319202279,0.003577683238070152,-0.09164017233864029,-0.07761565404540528,200
en,response_perplexity,1.661156873445253,0.02952432811325221,1.6032891903432787,1.7190245565472275,185
en,response_avg_logit_gap,5.499412464115173,0.15149397306682164,5.202484276904203,5.796340651326144,200
en,accuracy,0.77,0.02975735203273302,0.7116755900158434,0.8283244099841567,200
es,response_avg_logp,-0.40119086199062615,0.014536623269664463,-0.42968264359916847,-0.3726990803820838,200
es,response_avg_logp_per_char,-0.07430937959306232,0.0032768472896952333,-0.08073200028086497,-0.06788675890525966,200
es,response_perplexity,1.5903529893146473,0.020698958129684256,1.5497830313804661,1.6309229472488285,178
es,response_avg_logit_gap,5.498739234225772,0.16991388153966447,5.165708026408029,5.831770442043514,200
es,accuracy,0.8,0.0282842712474619,0.7445628283549747,0.8554371716450254,200
fr,response_avg_logp,-0.3856953087148298,0.015564159542527541,-0.4162010614181838,-0.35518955601147584,200
fr,response_avg_logp_per_char,-0.07232572320864003,0.0033458705375128493,-0.07888362946216522,-0.06576781695511484,200
fr,response_perplexity,1.6020064063015438,0.01983482189681221,1.5631301553837917,1.6408826572192958,168
fr,response_avg_logit_gap,5.067296301870367,0.1817951845679059,4.710977740117271,5.423614863623462,200
fr,accuracy,0.76,0.030199337741083,0.7008092980274774,0.8191907019725226,200
mt,response_avg_logp,-0.38205651498517673,0.014400783885853169,-0.41028205140144897,-0.3538309785689045,200
mt,response_avg_logp_per_char,-0.06773601724825315,0.002967927430316634,-0.07355315501167375,-0.061918879484832545,200
mt,response_perplexity,1.5565064723572035,0.019299369607173416,1.5186797079271437,1.5943332367872634,178
mt,response_avg_logit_gap,5.688949992981332,0.18077751380227217,5.3346260659288784,6.043273920033785,200
mt,accuracy,0.515,0.03533942557541082,0.4457347258721948,0.5842652741278052,200
pl,response_avg_logp,-0.4087495165309768,0.014240223353444707,-0.4366603543037284,-0.3808386787582252,200
pl,response_avg_logp_per_char,-0.0740759774279061,0.0033594236243137798,-0.08066044773156111,-0.06749150712425109,200
pl,response_perplexity,1.6075631197203288,0.017895034615331665,1.5724888518742788,1.642637387566379,176
pl,response_avg_logit_gap,5.235623269519465,0.16624204166398296,4.909788867858058,5.561457671180872,200
pl,accuracy,0.735,0.031206970375222264,0.6738343380645644,0.7961656619354356,200
sq,response_avg_logp,-0.4378722967067138,0.0115653202921172,-0.4605403244792635,-0.41520426893416407,200
sq,response_avg_logp_per_char,-0.07869464240131635,0.0029902608086927926,-0.08455555358635422,-0.07283373121627848,200
sq,response_perplexity,1.5997711821606284,0.016078327697475057,1.5682576598735773,1.6312847044476795,190
sq,response_avg_logit_gap,5.8465994951486255,0.13450948672907476,5.582960901159639,6.110238089137612,200
sq,accuracy,0.55,0.03517811819867572,0.4810508883305956,0.6189491116694045,200
tr,response_avg_logp,-0.4287003570916441,0.015316761087074207,-0.45872120882230955,-0.3986795053609787,200
tr,response_avg_logp_per_char,-0.08437753374209908,0.00402663740917099,-0.09226974306407422,-0.07648532442012394,200
tr,response_perplexity,1.6447226213196577,0.020640382983171626,1.6042674706726414,1.685177771966674,177
tr,response_avg_logit_gap,5.0764595542221,0.1601629310078553,4.762540209446704,5.390378898997496,200
tr,accuracy,0.68,0.03298484500494128,0.6153497037903152,0.7446502962096849,200
