id,input,label,evaluation,response,language,prompt_used
1,"On July 8 2020, the following claim was made: The COVID-19 can spread from person to person.
Q: Was this claim true or false?",True,True,"Wahr. Die Behauptung, dass sich das Coronavirus SARS-CoV-2 (oft als COVID-19 bezeichnet) von Person zu Person überträgt, wurde sehr früh nach dem ersten Auftreten des Virus bestätigt. Es war einer der ersten wissenschaftlich ermittelten und offiziell bekannten Tatsachen zum Verhalten dieses Virus.",de,check_truth_de
2,"On July 8 2020, the following claim was made: The most common symptoms of COVID-19 are fever, tiredness, and dry cough.
Q: Was this claim true or false?",True,True,"Wahr. Die Schlagzeile enthält eine korrekte Aussage über die häufigsten Symptome des COVID-19, was sich auch mit den von weltweiten Gesundheitsorganisationen wie der WHO publizierten Informationen deckt.",de,check_truth_de
3,"On July 8 2020, the following claim was made: The main way the COVID-19 spreads is through respiratory droplets.
Q: Was this claim true or false?",True,True,"Wahr. Die Behauptung, dass die Hauptsache des Ausbreitens von COVID-19 durch respiratorische Tröpfchen erfolgt, wurde in der medizinischen Gemeinschaft und internationaler Gesundheitsorganisationen wie dem World Health Organization (WHO) offiziell bestätigt.",de,check_truth_de
4,"On July 8 2020, the following claim was made: The incubation period for COVID-19 range from 1 to 14 days.
Q: Was this claim true or false?",True,True,"Wahr.

Die Behauptung, dass die Inkubationsperiode von COVID-19 zwischen 1 und 14 Tagen variiert, stimmt. Dies wurde auch vom World Health Organization (WHO) und anderen gesundheitlichen Organisationen bestätigt.",de,check_truth_de
5,"On July 8 2020, the following claim was made: Antibiotics does not work to kill COVID-19 virus.
Q: Was this claim true or false?",True,True,"Falsch.

Die Behauptung, dass Antibiotika nicht wirken, um den COVID-19-Virus zu bekämpfen, ist wahr. Antibiotika wirken auf Bakterien und nicht auf Virale Infektionen wie diejenigen durch den Coronavirus. Es gibt momentan keine anerkannten Antibiotika gegen das Coronavirus, aber es werden Forschungen und Tests durchgeführt, um mögliche Medikamente zu identifizieren, die sowohl Antivirale als auch Antibiotika zur Behandlung von COVID-19 kombiniert haben könnten.",de,check_truth_de
6,"On July 8 2020, the following claim was made: There is already a vaccine to treat COVID-19.
Q: Was this claim true or false?",False,False,"Falsch.

Am 8. Juli 2020 gab es noch keine疫苗优化版：

Assistant:
Falsch。

截至2020年7月8日，还没有针对COVID-19的疫苗上市。首款新冠病毒疫苗的实际研发和批准使用是在随后的一段时间内进行的。",de,check_truth_de
7,"On July 8 2020, the following claim was made: Cleaning hands do not help to prevent COVID-19.
Q: Was this claim true or false?",False,False,"Falsch.

Die Behauptung, dass Reinigung der Hände nicht hilft, um sich vor dem Coronavirus zu schützen, ist falsch. Weshalosens Reinigen der Hände mit einem ansteckungsgeféhlteten Mittel wie Seife und Wasser, oder auch Alkoholfasten Reinigungsflüssigkeit, eine wichtige Maßnahme zur Prävention des COVID-19 ist.",de,check_truth_de
8,"On July 8 2020, the following claim was made: The COVID-19 is same as SARS.
Q: Was this claim true or false?",False,False,"Falsch.

Die Behauptung, dass COVID-19 das gleiche ist wie SARS, ist nicht korrekt. Beide sind Virusthermen, aber sie gehören zu unterschiedlichen Coronaviren-Arten und haben auch Unterschiede in ihren Genoms, ihren Symptomen und ihrer Transmissionsrate.",de,check_truth_de
9,"On July 8 2020, the following claim was made: COVID-19 virus survives on surfaces for 7 days.
Q: Was this claim true or false?",False,False,"Falsch.

Die Behauptung, dass der SARS-CoV-2-Virus (der Virus des COVID-19) an Oberflächen sieben Tage überlebt, wurde später widerlegt. Studien des US-Centers für Krankenhaushygiene und -bekämpfung (CDC) sowie wissenschaftlicher Forschungen haben gezeigt, dass der Virus an verschiedenen Oberflächen variierend lange überlebt, von einigen Stunden bis zu mehreren Tage, je nach Material und Umgebung. Allerdings ist sieben Tage keine einheitliche oder zutreffende Zeitspanne für das Überleben des Viruses an allen Oberflächen.",de,check_truth_de
10,"On July 8 2020, the following claim was made: COVID-19 source is from animal eating.
Q: Was this claim true or false?",False,False,"Falsch.

Die genaue Quelle des SARS-CoV-2-Virus, das den COVID-19-Panik auslöst, wurde wissenschaftlich nicht mit absoluter Gewissheit festgestellt. Viele wissenschaftliche Studien deuten darauf hin, dass der Ursprung im Wildmark in Wuhan, China, wahrscheinlich ist, aber es gibt auch andere Hypothesen. Es wird immer empfohlen, sich an zuverlässigen Quellen wie Wissenschaftsverbänden und Gesundheitsorganisationen wie dem WHO zu wenden, um die neuesten Forschungsergebnisse zu erfahren.",de,check_truth_de
