id,input,label,evaluation,response,language,prompt_used
1,"On July 8 2020, the following claim was made: The COVID-19 can spread from person to person.
Q: Was this claim true or false?",True,True,"Prawda.

Ważne jest zaznaczenie, że podany przez Ciebie nagłówek opisuje datę i treść stwierdzenia dotyczącego rozprzestrzeniania się wirusa SARS-CoV-2 (wywołującego chorobę COVID-19) między ludźmi. To stwierdzenie jest prawdziwe, ponieważ od momentu pojawienia się pandemii COVID-19 naukowcy i organizacje zdrowotne potwierdzili, że wirus może rozmnażać się i przekazywać się人间交流无需英文，如果您有其他关于中文交流的问题或需要帮助的地方，请随时告诉我！",pl,check_truth_pl
2,"On July 8 2020, the following claim was made: The most common symptoms of COVID-19 are fever, tiredness, and dry cough.
Q: Was this claim true or false?",True,True,"Prawda. Tłumaczenie i potwierdzenie tego stwierdzenia można znaleźć w wielu oficjalnych źródłach, w tym na stronie WHO (World Health Organization). Podstawowe objawy COVID-19 to rzeczywiście gorączka, zmęczenie oraz kaszel bezproduktowy.",pl,check_truth_pl
3,"On July 8 2020, the following claim was made: The main way the COVID-19 spreads is through respiratory droplets.
Q: Was this claim true or false?",True,True,"Prawda. Według badan i zaleceń Światowej Organizacji Zdrowia (WHO) oraz innych organów zdrowotnych, głównym sposobem transmisji wirusa SARS-CoV-2 (przyczynającego COVID-19) są rzeczywiście rezpiratorskie krople.",pl,check_truth_pl
4,"On July 8 2020, the following claim was made: The incubation period for COVID-19 range from 1 to 14 days.
Q: Was this claim true or false?",True,True,"Prawda. Incubacja wirusa SARS-CoV-2 (COVID-19) rzeczywiście może wynosić od 1 do 14 dni, co jest zgodne z obecnymi badaniami i informacjami zdrowotnymi.",pl,check_truth_pl
5,"On July 8 2020, the following claim was made: Antibiotics does not work to kill COVID-19 virus.
Q: Was this claim true or false?",True,,"Ten wniosek jest fałszywym stwierdzeniem. Antibiotyki nie działają na wirus COVID-19, ponieważ to jest bakteryjalny wirus i antibiotozy działają tylko na bakterie. Istniejące leki do treatmenetu COVID-19 to antyvirusowe gotywy, takie jak PAXLOVID lub molnupiyvac.",pl,check_truth_pl
6,"On July 8 2020, the following claim was made: There is already a vaccine to treat COVID-19.
Q: Was this claim true or false?",False,False,"Fałsz.

W dniu 8 lipca 2020 roku nie było jeszcze vaccina do leczenia COVID-19. Pierwsze vaccina przeciwko COVID-19 zatwierdzone przez agencji regulatory w całym świecie zostały zaakceptowane dalej, w grudniu 2020 roku.",pl,check_truth_pl
7,"On July 8 2020, the following claim was made: Cleaning hands do not help to prevent COVID-19.
Q: Was this claim true or false?",False,False,"Fałsz. Odebranie rąk jest jednym z kluczowych sposobów zapobiegania infekcji COVID-19 według wskazówek WHO i innych organizacji zdrowotnych na całym świecie. Wnioskowanie o tym, że mycie rąk nie pomaga w zapobieżeniu COVID-19 jest nieprawdziwe.",pl,check_truth_pl
8,"On July 8 2020, the following claim was made: The COVID-19 is same as SARS.
Q: Was this claim true or false?",False,False,"Fałsz.

Podaima COVID-19 i SARS są różnymi virusami. Oba zaliczają się do rodziny coronavirus, ale COVID-19 spowodowany jest wirusem SARS-CoV-2, podczas gdy SARS powoduje SARS (Severe Acute Respiratory Syndrome) i spowodowany jest przez inny typ tego samego wirusa, SARS-CoV. Choć oba virusy wywołują podobne objawy, są to oddzielne przypadki zakażeń i nie są takie_same_.",pl,check_truth_pl
9,"On July 8 2020, the following claim was made: COVID-19 virus survives on surfaces for 7 days.
Q: Was this claim true or false?",False,False,"Fałsz. Wypowiedzenie z dnia 8 lipca 2020 roku, że wirus SARS-CoV-2 (COVID-19) przechowywał się na powierzchniach przez siedem dni, jest nieprawidłowe. Badania WHO i innych organizacji zdrowia globalnych podkreślają, że trwałość wirusa na różnych powierzchniach może znacznie variować w zależności od typu powierzchni, temperatury i wilgoci. W skrócie, nie ma jednolitego obserwowanego periodu przechowywania wirusa na wszystkich powierzchniach równego siedmiu dni.",pl,check_truth_pl
10,"On July 8 2020, the following claim was made: COVID-19 source is from animal eating.
Q: Was this claim true or false?",False,False,"Ten nagłówek zawiera stwierdzenie, które mówi, że 8 lipca 2020 roku nawiązano do twierdzenia, iż źródłem COVID-19 jest spożycie zwierząt. Aby ocenić prawdziwość tego stwierdzenia, trzeba analizować dane naukowe.

Do chwilic haystnie znanym ścieżką transmisji COVID-19 jest ludzko-zwierzęca, ale nie ma znanych dowodów na to, że directly przyczyniły się do wybuchu epidemii spożywane zwierzęta. Wieloma badania wskazują, że wirus prawdopodobnie pochodzi z weterynarnego centrum lub innej lokalizacji, gdzie byli w kontakcie zarówno ludzie, jak i zwierzęta.

Ostatecznie nie można jednoznacznie stwierdzić, czy ta konkretna twierdzenie była prawdziwa lub fałszywa bez dokładnego analizowania źródeł informacji z tego okresu. Ale na podstawie aktualnych znanych faktów naukowych, nie jest ono wyraźnie prawidłowe.

Prawidłowa odpowiedź to: Fałsz.",pl,check_truth_pl
