language,metric,mean,se,ci95_low,ci95_high,n
da,response_avg_logp,-0.036511760950187364,0.012488037331575493,-0.060988314120075326,-0.012035207780299397,80
da,response_avg_logp_per_char,-0.008545155982860469,0.002914762458984831,-0.014258090402470738,-0.0028322215632502,80
da,response_perplexity,1.3953900867038302,0.06986341108780852,1.2584578009717255,1.532322372435935,9
da,response_avg_logit_gap,0.7787029644899933,0.2493607810179363,0.2899558336948382,1.2674500952851484,80
da,accuracy,0.5875,0.05503904863821685,0.479623464669095,0.695376535330905,80
de,response_avg_logp,-0.01309507078731172,0.007609464872462511,-0.02800962193733824,0.001819480362714801,80
de,response_avg_logp_per_char,-0.0026565926849300373,0.0015724199829952707,-0.005738535851600768,0.00042535048174069303,80
de,response_perplexity,1.4211653868357341,0.06682583481121578,1.2901867506057512,1.552144023065717,3
de,response_avg_logit_gap,0.2538571591194009,0.14645507983728093,-0.03319479736166975,0.5409091156004715,80
de,accuracy,0.6375,0.05374636615623423,0.5321571223337809,0.742842877666219,80
en,response_avg_logp,-0.06787730739896392,0.01717934703696988,-0.10154882759142488,-0.034205787206502955,80
en,response_avg_logp_per_char,-0.016461360670513195,0.004016775958157176,-0.024334241548501258,-0.00858847979252513,80
en,response_perplexity,1.4222477823495865,0.06212256284976399,1.300487559164049,1.544008005535124,16
en,response_avg_logit_gap,1.3336291749774094,0.3077276990271896,0.7304828848841178,1.936775465070701,80
en,accuracy,0.175,0.04248161366991607,0.0917360372069645,0.2582639627930355,80
es,response_avg_logp,-0.07993310241002223,0.01970548172030799,-0.11855584658182589,-0.04131035823821857,80
es,response_avg_logp_per_char,-0.018287040992806706,0.004761426839184676,-0.02761943759760867,-0.00895464438800474,80
es,response_perplexity,1.511917233467102,0.06944030526717887,1.3758142351434315,1.6480202317907726,16
es,response_avg_logit_gap,1.2204256122582913,0.2796121364533081,0.6723858248098074,1.7684653997067752,80
es,accuracy,0.475,0.05583177858531824,0.36556971397277627,0.5844302860272237,80
fr,response_avg_logp,-0.03713540814158887,0.013414838024594866,-0.06342849066979481,-0.010842325613382931,80
fr,response_avg_logp_per_char,-0.009626987088662643,0.0035915431792490227,-0.016666411719990726,-0.002587562457334559,80
fr,response_perplexity,1.463862344622612,0.08315318883912479,1.3008820944979274,1.6268425947472966,8
fr,response_avg_logit_gap,0.6450914262729649,0.22072015732199995,0.212479917921845,1.0777029346240847,80
fr,accuracy,0.5125,0.055884227425992035,0.4029669142450556,0.6220330857549443,80
pl,response_avg_logp,-0.02448994699500643,0.008874529116420515,-0.04188402406319064,-0.007095869926822221,80
pl,response_avg_logp_per_char,-0.005612584443989239,0.002026140344303282,-0.009583819518823672,-0.001641349369154806,80
pl,response_perplexity,1.2828217148780823,0.04468526857621884,1.1952385884686934,1.3704048412874712,8
pl,response_avg_logit_gap,0.7312432855210613,0.24919653796871896,0.2428180711023722,1.2196684999397505,80
pl,accuracy,0.6375,0.05374636615623423,0.5321571223337809,0.742842877666219,80
tr,response_avg_logp,-0.10319697660872451,0.026288921133348308,-0.15472326203008718,-0.051670691187361825,80
tr,response_avg_logp_per_char,-0.025175209015844174,0.006760587282699809,-0.0384259600899358,-0.011924457941752549,80
tr,response_perplexity,1.7727850516637167,0.09851204981267207,1.5797014340308795,1.965868669296554,15
tr,response_avg_logit_gap,0.9994689200645052,0.2462135342201438,0.5168903929930233,1.482047447135987,80
tr,accuracy,0.65,0.05332682251925385,0.5454794278622624,0.7545205721377376,80
