language,metric,mean,se,ci95_low,ci95_high,n
bg,response_avg_logp,-0.030234740329691492,0.01201557684261401,-0.05378527094121495,-0.006684209718168032,200
bg,response_avg_logp_per_char,-0.009655696661229491,0.0037779840273434967,-0.017060545354822744,-0.002250847967636238,200
bg,response_perplexity,2.3378568440675735,0.4173703079099041,1.5198110405641616,3.1559026475709855,8
bg,response_avg_logit_gap,0.2062513014959313,0.07307495115444307,0.0630243972332229,0.3494782057586397,200
bg,accuracy,0.505,0.03535357124817803,0.4357070003535711,0.574292999646429,200
bs,response_avg_logp,-0.1548816748997743,0.02811056525523209,-0.2099783828000292,-0.09978496699951941,200
bs,response_avg_logp_per_char,-0.03698055923422483,0.005765146378368172,-0.048280246135826446,-0.025680872332623214,200
bs,response_perplexity,3.258127535261759,1.226685622650991,0.8538237148658165,5.662431355657701,41
bs,response_avg_logit_gap,0.9386389249399837,0.13426235295704592,0.6754847131441737,1.2017931367357937,200
bs,accuracy,0.455,0.035211858797853886,0.3859847567562064,0.5240152432437937,200
da,response_avg_logp,-0.15261772061264314,0.024699863926325866,-0.20102945390824184,-0.10420598731704445,200
da,response_avg_logp_per_char,-0.04485892798803038,0.007518311097720538,-0.059594817739562635,-0.030123038236498124,200
da,response_perplexity,2.345764899865175,0.15470774266419707,2.0425377242433487,2.648992075487001,39
da,response_avg_logit_gap,0.859642662843838,0.13074450862673417,0.6033834259354389,1.115901899752237,200
da,accuracy,0.44,0.03509985754956849,0.37120427920284577,0.5087957207971543,200
de,response_avg_logp,-0.00750345613148427,0.004596692217564665,-0.016512972877911015,0.0015060606149424737,200
de,response_avg_logp_per_char,-0.002170717389848831,0.001294694915508728,-0.004708319424245938,0.0003668846445482755,200
de,response_perplexity,1.6767789125442505,0.21277148769103962,1.2597467966698128,2.0938110284186884,3
de,response_avg_logit_gap,0.0831497528178269,0.04896397132485854,-0.012819630978895838,0.17911913661454965,200
de,accuracy,0.51,0.03534826728426727,0.44071739612283617,0.5792826038771639,200
en,response_avg_logp,-0.05083403607878198,0.011338821432705119,-0.07305812608688401,-0.02860994607067995,200
en,response_avg_logp_per_char,-0.012425016286340329,0.0028921152113814126,-0.018093562100647897,-0.00675647047203276,200
en,response_perplexity,1.5546436500549317,0.09778004192158707,1.362994767888621,1.7462925322212424,25
en,response_avg_logit_gap,0.7568398524918315,0.14775715201192832,0.46723583454845197,1.046443870435211,200
en,accuracy,0.67,0.0332490601370926,0.6048318421312986,0.7351681578687015,200
es,response_avg_logp,-0.17625858711327214,0.02317925784311408,-0.22168993248577573,-0.13082724174076854,200
es,response_avg_logp_per_char,-0.03224604818235148,0.003948533159553724,-0.03998517317507678,-0.024506923189626183,200
es,response_perplexity,1.9752243017328197,0.15006788624875614,1.6810912446852577,2.2693573587803817,58
es,response_avg_logit_gap,1.4906854400317793,0.17177388966708815,1.1540086162842864,1.8273622637792721,200
es,accuracy,0.635,0.0340422531569225,0.5682771838124319,0.7017228161875682,200
fr,response_avg_logp,-0.024226504468250323,0.00742238783757296,-0.03877438462989333,-0.009678624306607323,200
fr,response_avg_logp_per_char,-0.006801828501148057,0.0020490589357586263,-0.010817984015234965,-0.00278567298706115,200
fr,response_perplexity,1.5213805933793385,0.08792632695278656,1.3490449925518768,1.6937161942068002,12
fr,response_avg_logit_gap,0.3594866017445883,0.10303859818515741,0.15753094930167977,0.5614422541874968,200
fr,accuracy,0.595,0.0347113093962184,0.5269658335834119,0.6630341664165881,200
mt,response_avg_logp,-0.5519984982170747,0.05678187827312868,-0.6632909796324069,-0.4407060168017425,200
mt,response_avg_logp_per_char,-0.14170727421031157,0.014467481455126482,-0.17006353786235948,-0.11335101055826366,200
mt,response_perplexity,8.170865456263224,4.141657159712031,0.053217423227643224,16.288513489298804,87
mt,response_avg_logit_gap,1.900417174443377,0.17233596930759337,1.562638674600494,2.23819567428626,200
mt,accuracy,0.27,0.03139267430468452,0.20847035836281835,0.3315296416371817,200
pl,response_avg_logp,-0.036395968099906674,0.010125679720038088,-0.05624230035118133,-0.016549635848632022,200
pl,response_avg_logp_per_char,-0.011559651329879793,0.0033508796987448478,-0.018127375539419694,-0.004991927120339891,200
pl,response_perplexity,1.7687352895736694,0.07330671794586228,1.6250541223997794,1.9124164567475594,13
pl,response_avg_logit_gap,0.3385000219852236,0.092515618465565,0.1571694097927162,0.519830634177731,200
pl,accuracy,0.45,0.03517811819867572,0.3810508883305956,0.5189491116694044,200
sq,response_avg_logp,-0.6556663262632436,0.05425055054282115,-0.7619974053271731,-0.5493352471993141,200
sq,response_avg_logp_per_char,-0.16858500774280194,0.013325372340044186,-0.19470273752928854,-0.14246727795631534,200
sq,response_perplexity,10.528360985625874,7.138702555855256,-3.4634960238504284,24.520217995102175,110
sq,response_avg_logit_gap,2.2014847235693624,0.15853685117511693,1.8907524952661332,2.5122169518725914,200
sq,accuracy,0.375,0.03423265984407288,0.30790398670561714,0.44209601329438286,200
tr,response_avg_logp,-0.17380695620663256,0.027283809352761222,-0.22728322253804456,-0.12033068987522055,200
tr,response_avg_logp_per_char,-0.044432177849597354,0.006789674949253056,-0.05773994075013335,-0.031124414949061364,200
tr,response_perplexity,2.5382276395472085,0.1871301657149644,2.1714525147458783,2.9050027643485388,41
tr,response_avg_logit_gap,0.8435036653634009,0.12588251490572144,0.596773936148187,1.090233394578615,200
tr,accuracy,0.37,0.034139420030223126,0.3030867367407627,0.4369132632592373,200
