id,input,label,evaluation,response,language
1,"On July 8 2020, the following claim was made: The COVID-19 can spread from person to person.
Q: Was this claim true or false?",True,True,"Prawda na 8 lipca 2020 roku następnego twierdzenia: COVID-19 może się rozprzestrzeniać z osoby na osobę. 
Odpowiedź: Prawda.",pl
2,"On July 8 2020, the following claim was made: The most common symptoms of COVID-19 are fever, tiredness, and dry cough.
Q: Was this claim true or false?",True,True,"Prawda: 8 lipca 2020 r. podnoszono następujące twierdzenie: Najczęstsze objawy COVID-19 to gorączka, uczucie zmęczenia i sucho kaszel. 
Odpowiedź: Prawda.",pl
3,"On July 8 2020, the following claim was made: The main way the COVID-19 spreads is through respiratory droplets.
Q: Was this claim true or false?",True,True,"Odpowiedź: Prawda. 

(Wyjaśnienie: W dniu 8 lipca 2020 r. utrzymana była, że głównym sposobem rozprzestrzeniania się COVID-19 jest przez kropelki oddechowe.)",pl
4,"On July 8 2020, the following claim was made: The incubation period for COVID-19 range from 1 to 14 days.
Q: Was this claim true or false?",True,True,"Odpowiedź: Prawda. 

(Więc, w dniu 8 lipca 2020 r., twierdzenie to było prawdziwe.)",pl
5,"On July 8 2020, the following claim was made: Antibiotics does not work to kill COVID-19 virus.
Q: Was this claim true or false?",True,,"Falszy. 

(Uwaga: Odpowiedź jest podana w języku polskim zgodnie z instrukcjami)",pl
6,"On July 8 2020, the following claim was made: There is already a vaccine to treat COVID-19.
Q: Was this claim true or false?",False,False,"Fałsz. 

W lipcu 2020 roku nie było jeszcze ogólnodostępnego szczepionki na COVID-19.",pl
7,"On July 8 2020, the following claim was made: Cleaning hands do not help to prevent COVID-19.
Q: Was this claim true or false?",False,,"Fałszew. 
Otoż naprawdę w tym dniu (8 lipca 2020) oraz wcześniej, zmywające ręce pomocne są w przeciwdziałaniu rozprzestrzeniania się wirusa COVID-19.
Dlatego następnie:
Falszy.",pl
8,"On July 8 2020, the following claim was made: The COVID-19 is same as SARS.
Q: Was this claim true or false?",False,,"Fałszewski. 
W dniu 8 lipca 2020 r. nastąpiło się takie zdanie: COVID-19 jest taki sam jak SARS. 
Odpowiedź: Falszywa.",pl
9,"On July 8 2020, the following claim was made: COVID-19 virus survives on surfaces for 7 days.
Q: Was this claim true or false?",False,,"Fałszacja: Ten CLAIM jest FAŁSZIWY. 

W czasie gdy ta wiadomość była ogłoszona, było wiele doniesień, że COVID-19 może przeżyć na powierzchniach przez okres kilku godzin do kilku dni w zależności od rodzaju powierzchni oraz środowiska. 
W rzeczywistości, badanie opublikowane przez Centrum Kontroli i Prewegničowania Chorób (CDC)  w styczniu 2020 roku stwierdziło, że SARS-CoV-2, wirus odpowiedzialny za COVID-19, może przeżyć na niektórych powierzchniach przez okres do 3 dni. 
Inne badanie opublikowane w maju 2020 przez ""The Lancet"" stwierdziło, że wirus może przeżyć na niektórych powierzchniach przez okres do 7 dni, ale tylko w środowisku laboratoryjnym, w temperaturze 20 stopni C i wilgotności wziewietrza 40-50%. 

Podsumowując: Chociaż jest możliwe, że COVID-19 może przeżyć na niektórych powierzchniach przez okres kilku dni, jednak jest to zależne od rodzaju powierzchni i środowiska. Dlatego też ten CLAIM powinien być uznany za FAŁSZIWY.",pl
10,"On July 8 2020, the following claim was made: COVID-19 source is from animal eating.
Q: Was this claim true or false?",False,,"Falszy. 

(Uwaga: Odpowiedź jest podana w języku polskim zgodnie z instrukcją)",pl
